,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
128750,J0ufK7WAEq6oAdpDFz2xVA,Regal Cinemas Green Valley Ranch 10,2300 Paseo Verde Pkwy,Henderson,NV,89052,36.0205397,-115.0895425,3.0,118,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
130019,K1rAToLggkTvjRz46IU-Tg,AMC Desert Ridge 18,"21001 N Tatum Blvd, Ste 32",Phoenix,AZ,85050,33.6757357027,-111.9707416673,2.5,148,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
130518,FJ4SYm6u4GbhkkXXnjYPcg,AMC Arrowhead 14,"7700 W. Arrowhead Tn. Ctr., 1079",Glendale,AZ,85308,33.6423282454,-112.2261425736,3.5,201,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
131283,kZneT2DjppJiXnuecmh12g,Imagine Cinemas,"10909 Yonge Street, Unit 33",Richmond Hill,ON,L4C 3E3,43.8932235924,-79.4394343362,3.5,30,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '12:30-22:0', 'Tuesday': '12:30-22:0', 'Wednesday': '12:30-22:0', 'Thursday': '12:30-22:0', 'Friday': '12:30-22:0', 'Saturday': '12:30-22:0', 'Sunday': '12:30-22:0'}"
131548,EdAh83CBePyXMWozJ-BLhA,La Tulipe,4530 Avenue Papineau,Montréal,QC,H2H 1V3,45.5329883,-73.5754925,4.0,8,1,"{'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'beer_and_wine'"", 'OutdoorSeating': 'False', 'CoatCheck': 'True', 'RestaurantsGoodForGroups': 'True'}","Nightlife, Music Venues, Dance Clubs, Cinema, Arts & Entertainment","{'Monday': '22:0-3:0', 'Tuesday': '22:0-3:0', 'Wednesday': '22:0-3:0', 'Thursday': '22:0-3:0', 'Friday': '22:0-3:0', 'Saturday': '22:0-3:0', 'Sunday': '22:0-3:0'}"
132107,i89LUWwUFV4d4lSbvE-p0g,Regent Square Theater,1035 S Braddock Ave,Edgewood,PA,15218,40.4333944,-79.8942524,4.5,19,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
132338,ndp5wZxcFVq8QAMbOTc5QA,Young People's Theatre,165 Front Street E,Toronto,ON,M5A 3Z4,43.6500103,-79.3682912,4.0,8,1,{'GoodForKids': 'True'},"Arts & Entertainment, Performing Arts, Cinema","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
133138,HgwOtz8ObpFkzfNbtewwWw,Carmike Beverly Cinema 18,910 Meijer Dr,Champaign,IL,61822,40.147665,-88.25957,2.5,31,0,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
133220,Rev5klPI28wXKjNFeRGYmg,Cinemark,9090 Alta Dr,Las Vegas,NV,89145,36.1684742557,-115.2917481824,2.5,7,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
133671,HoyTNkO1GFNx-FXeK5tD5A,Flix sports bar,1701 Lincoln Hwy,North Versailles,PA,15137,40.372207,-79.78571,2.0,4,1,"{'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True'}","Restaurants, Cinema, American (Traditional), Arts & Entertainment, Nightlife, Bars, Sports Bars","{'Monday': '4:0-0:0', 'Tuesday': '4:0-0:0', 'Wednesday': '4:0-0:0', 'Thursday': '4:0-0:0', 'Friday': '12:0-1:30', 'Saturday': '12:0-1:30', 'Sunday': '12:0-0:0'}"
134283,MqH1eJaXrP9X92AijQi3lw,Cineplex Odeon Morningside,785 Milner Avenue,Toronto,ON,M1B 3C3,43.797276,-79.203522,4.0,7,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
134330,6a2Oy7Mi7pugLHwQvBpDLQ,Moviedome,999-36 St NE,Calgary,AB,T2A 7X6,51.060643,-113.984678,2.5,6,0,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
134363,zgHuD0DG_RRryTCOysSg1A,Arboretum Cinema 12,8008 Providence Rd,Charlotte,NC,28277,35.099179,-80.7789313,3.0,8,0,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
134470,UB0izJT0vBmH-PaooCKxZw,Decidedly Jazz Danceworks,111 12 Avenue SE,Calgary,AB,T2G 0Z9,51.0411992616,-114.0623780944,5.0,3,1,{'GoodForKids': 'False'},"Fitness & Instruction, Education, Active Life, Arts & Entertainment, Gyms, Cinema, Performing Arts, Dance Schools, Specialty Schools","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-16:0'}"
134933,-ipc5f0XiXwH3hbNnro54Q,Regal Cinemas Red Rock 16 & IMAX,11011 West Charleston Blvd,Las Vegas,NV,89135,36.154666,-115.334816,3.5,267,1,{'GoodForKids': 'True'},"Cinema, Ticket Sales, Arts & Entertainment","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
135667,Wn19QCVh-FdYFw06HfvJaA,SilverCity Yonge Eglinton,2300 Yonge Street,Toronto,ON,M4P 1E4,43.7075068445,-79.3987457504,3.5,37,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
136985,EeM2Zfji_KrjcQorUgG74A,Great Lakes Mall,"7850 Mentor Ave, Ste 250",Mentor,OH,44060,41.6570654,-81.3604541,3.0,23,1,"{'RestaurantsReservations': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'False'}","Beauty & Spas, Arts & Entertainment, Shopping, Restaurants, Shopping Centers, Cinema, Food Court","{'Monday': '10:0-20:0', 'Tuesday': '7:0-21:0', 'Wednesday': '8:0-23:0', 'Thursday': '8:0-23:0', 'Friday': '8:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-18:0'}"
137063,mDqF53lSUSnopq9W3yCyCQ,Les Francofolies de Montréal,"400, Boul de Maisonneuve Ouest",Montréal,QC,H3A 1L4,45.5064115,-73.5694056,4.5,7,1,"{'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'very_loud'"", 'HappyHour': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}""}","Art Galleries, Nightlife, Cinema, Shopping, Festivals, Arts & Entertainment, Music Venues",
137887,rGTCx9RWqBQKOD9fn0Bk7A,Le Colisee Kirkland,3200 Rue Jean-Yves,Kirkland,QC,H9J 2R6,45.4404780242,-73.8897669423,2.5,14,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
137959,6dQ0TVxmA2gP6ZlGmM98gg,Toronto Underground Cinema,186 Spadina Avenue,Toronto,ON,M5T,43.6497875,-79.3970569,4.0,10,0,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
138212,1Pjz13e7KBOf3IKaMDB88w,The Uptown Stage & Screen,612 8th Ave SW,Calgary,AB,T2P 1G5,51.0459527,-114.0745512,4.0,7,0,{'GoodForKids': 'True'},"Shopping, Art Galleries, Arts & Entertainment, Event Planning & Services, Cinema, Venues & Event Spaces","{'Monday': '16:0-23:30', 'Tuesday': '16:0-23:30', 'Wednesday': '16:0-23:30', 'Thursday': '16:0-23:30', 'Friday': '16:0-23:30', 'Saturday': '12:0-23:30', 'Sunday': '12:0-23:30'}"
138960,6ars_4bkkFdDnfgn0pMjlQ,Arts Commons,205 8 Avenue SE,Calgary,AB,T2G 0K8,51.0453,-114.059023,5.0,4,1,{'GoodForKids': 'True'},"Performing Arts, Event Planning & Services, Education, Cinema, Venues & Event Spaces, Arts & Entertainment, Specialty Schools, Party & Event Planning","{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}"
139008,LX8ldjJWAVtNXfKxF7QEGQ,Rave Movie Pictures,9700 McKnight Rd,Pittsburgh,PA,15237,40.5863698,-80.0327718,2.0,10,0,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
139041,0W31xXtzqb4fncholH1F5A,AMC Madison 6,430 North Midvale Blvd,Madison,WI,53705,43.0718442,-89.4529902,1.5,39,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
139042,R_9PIy-iFsZOU52S8TTK_g,Royal Cinema,608 College Street,Toronto,ON,M6G 1A1,43.6552598789,-79.4144846678,4.0,23,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
139542,zA0FUrIItgfLEn4ee4wz-g,CinéRobothèque,1564 rue St-Denis,Montréal,QC,H2L 4J5,45.5144505,-73.5622936,4.5,3,0,{'GoodForKids': 'False'},"Arts & Entertainment, Cinema",
140146,w7oavNpCB9O0b3sE9fgK1Q,The Elgin & Winter Garden Theatre Centre,189 Yonge St,Toronto,ON,M5B 1M4,43.653117,-79.3788931,4.5,34,1,{'GoodForKids': 'True'},"Performing Arts, Cinema, Arts & Entertainment",
140498,yPRNwbXvumnl8Fdrkoouxg,Drive-In Glendale,5650 N 55th Ave,Glendale,AZ,85301,33.5203938,-112.1796512,4.5,151,1,{'GoodForKids': 'True'},"Drive-In Theater, Cinema, Arts & Entertainment","{'Monday': '17:30-22:0', 'Tuesday': '17:30-22:0', 'Wednesday': '17:30-22:0', 'Thursday': '17:30-22:0', 'Friday': '17:0-0:0', 'Saturday': '17:0-0:0', 'Sunday': '17:30-22:0'}"
140525,AlN1hJXQL84ZZkoMdF58sw,Cineplex Odeon Eglinton Town Centre Cinemas,22 Lebovic Avenue,Toronto,ON,M1L 4V9,43.7223069,-79.2917984,3.5,23,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
140784,ouYVS6WgNUa8gJDbQgrPag,Las Vegas Film Festival,"124 S 6th St, Ste 237",Las Vegas,NV,89109,36.1323291718,-115.1751708984,4.5,3,1,{'GoodForKids': 'False'},"Festivals, Cinema, Arts & Entertainment",
140830,HPLTAEL08KAou9tZ0Yuo9g,Cinéma Guzzo -  Mega-Plex Lacordaire 16,5940 Boulevard des Grandes Prairies,Saint-Leonard,QC,H1P 1A4,45.600225,-73.609697,2.0,4,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
140848,q9wNJpZd1bx22PDpAbwZsA,Regal Cinemas Boulder Station 11,4111 Boulder Hwy,Las Vegas,NV,89121,36.133303,-115.084945,2.0,45,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
141962,BLJjAZS5kKXP9DJZOmm2aw,Empire Studio 16,300-388 Country Hills Boulevard NE,Calgary,AB,T3K 5A6,51.1541605,-114.0637971,4.0,8,0,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
142284,V_xVjFnGc3TL6nex-1ycqQ,Spotlight Youth Theatre,10620 N 43rd Ave,Glendale,AZ,85304,33.5836744912,-112.1529571492,4.5,8,1,{'GoodForKids': 'True'},"Cinema, Active Life, Performing Arts, Summer Camps, Arts & Entertainment",
143205,qDj4ewR6XgKT1ZXSlMMGPg,Chagrin Cinemas,8200 E Washington St,Chagrin Falls,OH,44023,41.4181877,-81.3485185,3.0,12,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '12:0-22:30', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-22:30', 'Thursday': '12:0-22:30', 'Friday': '12:0-22:30', 'Saturday': '12:0-22:30', 'Sunday': '12:0-22:30'}"
143554,jM7O18Dp00u6Dwo8SEJuEg,Cineplex Odeon Sunridge Spectrum Cinemas,2555 32 Street NE,Calgary,AB,T1Y 7J6,51.0743892092,-113.990966945,3.0,32,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}"
143589,lj8VL_ecsR-OrUCaF0E9BA,Plaza Theatre,1133 Kensington Rd NW,Calgary,AB,T2N 3P4,51.052244,-114.0878868,4.0,28,1,"{'GoodForKids': 'True', 'WheelchairAccessible': 'True'}","Venues & Event Spaces, Arts & Entertainment, Cinema, Event Planning & Services","{'Monday': '18:0-22:30', 'Tuesday': '18:0-22:30', 'Wednesday': '18:0-22:30', 'Thursday': '18:0-22:30', 'Friday': '18:0-22:30', 'Saturday': '12:0-22:30', 'Sunday': '12:0-22:30'}"
143906,pzJLbHcXpm_MYkJ1c6qbbg,Destinta Theatres At Chartiers Valley,1025 Washington Pike,Bridgeville,PA,15017,40.3671039,-80.1100524,3.0,9,0,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
144203,cXX09TeO-mPc1Nww_rk8_Q,Cinemark Movies 10,9508 Northeast Ct,Matthews,NC,28105,35.139599,-80.715162,4.0,27,0,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '15:0-22:30', 'Tuesday': '15:0-22:30', 'Wednesday': '15:0-22:30', 'Thursday': '15:0-22:30', 'Friday': '15:0-22:30', 'Saturday': '12:30-22:30', 'Sunday': '12:30-22:30'}"
144508,wBoyf4Rd5l6kEsSNgeqO2A,Isabel Bader Theatre,"University of Toronto Victoria College, 93 Charles Street W",Toronto,ON,M5S 1K7,43.6672003836,-79.3913928333,4.0,6,1,{'GoodForKids': 'False'},"Arts & Entertainment, Colleges & Universities, Cinema, Venues & Event Spaces, Event Planning & Services, Education",
145209,n5st85e_y9Hhm2ETUvgQuA,Cinemark 18 & IMAX Theater,425 Pittsburgh Mills Cir,Tarentum,PA,15084,40.5738894,-79.7958541,4.0,37,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
145295,7THF9if6Jgm7vcMgFCxX6w,Regal Cinemas Starlight 14 - Charlotte,11240 North Tryon St,Charlotte,NC,28262,35.333031,-80.717127,4.0,67,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
145317,56CW9SrX9TGeJBF6mD6TYQ,Cineplex Cinemas Empress Walk,"5095 Yonge Street, 3rd Floor",Toronto,ON,M2N 6Z4,43.7685234,-79.4123633,3.5,28,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-17:0'}"
145711,nFjvwsbirK8gJtV2QKqhwA,Regal Cinemas Birkdale 16 & RPX,16950 Birkdale Commons Pkwy,Huntersville,NC,28078,35.4465068,-80.8777228,3.0,50,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
145925,jLkyTDArqZrQdCOefFIw0A,CAA Theatre,651 Yonge Street,Toronto,ON,M4Y 1Z9,43.6680712677,-79.3855836172,3.0,24,1,{'GoodForKids': 'True'},"Cinema, Performing Arts, Opera & Ballet, Ticket Sales, Arts & Entertainment","{'Monday': '12:0-18:0', 'Tuesday': '12:0-18:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-18:0'}"
147253,x0dMACZ3NlDWTDyFAW0jHw,RoadHouse Cinemas,9090 E Indian Bend Rd,Scottsdale,AZ,85250,33.5414695611,-111.8855541944,4.0,381,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""'average'"", 'GoodForMeal': ""{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'False', 'Caters': 'False', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True'}","Restaurants, Beer, Wine & Spirits, Cinema, American (Traditional), Food, Arts & Entertainment",
147921,p4JsD_Ya0NRXNdnhbVBs0A,Regal Cinemas Sunset Station 13 & IMAX,1301 W Sunset Rd,Henderson,NV,89014,36.0604553,-115.0410892,3.5,143,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
148132,c9X74yIgWWucohm5igTXUQ,Cinéstarz,"6700 Chemin Côte des Neiges, Suite 300 AB",Montréal,QC,H3S 2B2,45.503012,-73.637246,4.5,7,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '11:30-0:0', 'Tuesday': '12:30-0:0', 'Wednesday': '12:30-0:0', 'Thursday': '12:30-0:0', 'Friday': '12:30-0:0', 'Saturday': '11:30-0:0', 'Sunday': '11:30-0:0'}"
148392,Y5CTA3S9TVkpr3Yvwaki-A,iPic Theaters,"15257 N Scottsdale Rd, Ste F-230",Scottsdale,AZ,85254,33.624721,-111.923646,3.5,538,1,"{'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'False', 'Caters': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '3', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True'}","Cinema, Arts & Entertainment, Nightlife, Restaurants, Bars","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
148393,9Lc8VbFNBuer89ayA-7PCg,Cinemark Strongsville,17450 Southpark Ctr,Strongsville,OH,44136,41.3093733,-81.8200813,3.5,20,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
148601,1zOOzjf51hN_xgkxhaS4QA,Cinéma Cineplex,2800 Avenue du Cosmodôme,Laval,QC,H7T 2X1,45.5636382951,-73.7421237175,4.0,15,1,{'GoodForKids': 'True'},"Restaurants, Cinema, Fast Food, Arts & Entertainment",
148742,bWbmbCB-O0jjUT2fBw4TKQ,Custom Occasion Party Planning & Rentals,,Buckeye,AZ,85326,33.3852298582,-112.0613238422,5.0,4,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Photo Booth Rentals, Party Supplies, Cinema, Arts & Entertainment, Event Planning & Services, Party Equipment Rentals, Party & Event Planning, Event Photography, Photographers","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
148991,hdqqsKeAjp9D52v3eRTqUg,The Living Arts Centre,4141 Living Arts Drive,Mississauga,ON,L5B 4B8,43.5897008,-79.6461755,4.0,16,1,"{'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'False', 'RestaurantsReservations': 'True'}","Performing Arts, Cinema, Art Schools, Restaurants, Nightlife, Music Venues, Specialty Schools, Canadian (New), Arts & Entertainment, Education","{'Monday': '11:0-18:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0'}"
149007,I-pZYQOdSd7if1Dzxp_UFA,Virtual World Madison,2044 S Stoughton Rd,Madison,WI,53716,43.0679234,-89.3107825,4.0,3,0,"{'WheelchairAccessible': 'False', 'GoodForKids': 'True', 'ByAppointmentOnly': 'True', 'DogsAllowed': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Challenge Courses, Video Game Stores, Arcades, Shopping, Cinema, Books, Mags, Music & Video, Arts & Entertainment, Party & Event Planning, Nightlife, Escape Games, Kids Activities, Active Life","{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '11:0-22:0', 'Sunday': '10:0-18:0'}"
149036,enVV_GttZ2UYT3cxArtNWQ,SouthSide Works Cinema,425 Cinema Dr,Pittsburgh,PA,15203,40.4282479,-79.9653013,3.0,58,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-23:0'}"
149249,9kMAaHdY5pgPZvDg6qe9sw,East Valley Children's Theatre,4501 E Main St,Mesa,AZ,85205,33.4142142,-111.7344466,4.5,6,1,{'GoodForKids': 'True'},"Community Service/Non-Profit, Cinema, Local Services, Performing Arts, Arts & Entertainment",
149709,HerJ6-eyiUIcwOwivgIPKQ,Midway Drive-In Theater,2736 Rt 59,Ravenna,OH,44266,41.1569289,-81.2950217,5.0,16,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment, Drive-In Theater","{'Monday': '19:30-1:0', 'Tuesday': '19:30-1:0', 'Wednesday': '19:30-1:0', 'Thursday': '19:30-1:0', 'Friday': '19:30-1:0', 'Saturday': '19:30-1:0', 'Sunday': '19:30-1:0'}"
150208,xNvP0PJnvDGkHSv6DIZWBQ,Cinemark,140 Barrington Town Sq Rd,Aurora,OH,,41.3188441722,-81.3495056693,4.0,12,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
150702,9gK-Bkmmp3OX_M-RwiBBbQ,Cineplex Cinemas Scarborough,"Scarborough City Centre, 300 Borough Drive",Scarborough,ON,M1P 4P5,43.7758251635,-79.2558903964,3.5,17,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
151045,l_3qobZIqjPji1nMTcQX3w,Blackwood,6745 S Eastern Ave,La Vegas,NV,89119,36.068425,-115.193798,4.5,4,1,{'GoodForKids': 'False'},"Cinema, Arts & Entertainment, Professional Services, Video/Film Production","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
151055,VtVqCy22D43vtN4WRDD93Q,Mysteriously Yours Dinner Theatre,33 Gerrard Street W,Toronto,ON,M5G 1Z4,43.6583645,-79.3830719,3.5,39,1,"{'WiFi': ""u'free'"", 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '4', 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Dinner Theater, Restaurants, Canadian (New), Nightlife, Cinema, Performing Arts, Arts & Entertainment","{'Tuesday': '10:0-16:0', 'Wednesday': '10:0-16:0', 'Thursday': '10:0-16:0', 'Friday': '10:0-16:0', 'Saturday': '10:30-16:0'}"
151221,A5VKj3IaxdCDR9tXczbpYw,Cineplex Odeon Corporation,785 Milner Avenue,Scarborough,ON,M1B 3C3,43.797189,-79.203514,3.0,7,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
151931,VTO-vuExZ6hLh8835-3IqQ,Calgary Opera Association,1315 7 Street SW,Calgary,AB,T2R 1A5,51.0402412,-114.0795562,4.0,5,1,{'GoodForKids': 'False'},"Performing Arts, Arts & Entertainment, Opera & Ballet, Cinema","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
